year,state,Auto,Bus,Truck,Motorcycle
1949,Mississippi,296399,4105,139908,2551
1949,Missouri,945632,5876,243391,8121
1949,Montana,166317,1064,78628,1370
1949,Nebraska,421682,1155,121180,4979
1949,Nevada,52626,299,16194,599
1949,New Hampshire,128516,611,38200,1892
1949,New Jersey,1218419,5945,216409,10402
1949,New Mexico,147671,1706,55336,2465
1949,New York,2956798,17442,463199,26563
1949,North Carolina,722635,9870,188993,13767
1949,North Dakota,179926,379,79498,1253
1949,Ohio,2250490,12003,326538,25687
1949,Oklahoma,559509,5255,188960,7711
1949,Oregon,500679,2512,128918,7379
1949,Pennsylvania,2309298,10861,432826,30331
1949,Rhode Island,203484,763,32440,1991
1949,South Carolina,420412,3883,103144,6683
1949,South Dakota,203015,648,68882,2139
1949,Tennessee,584588,4160,161412,8845
1949,Texas,1997996,12663,557832,29420
1949,Utah,177933,1164,44666,1858
1949,Vermont,99127,452,15150,1010
1949,Virginia,665080,4996,153544,11969
1949,Washington,689370,3666,165486,7565
1949,West Virginia,331748,2782,103963,4799
1949,Wisconsin,899577,3648,221416,11350
1949,Wyoming,95431,821,37662,1175
1950,Alabama,511374,5572,168866,7096
1950,Alaska,0,0,0,0
1950,Arizona,206737,1343,62719,3673
1950,Arkansas,319708,3962,153595,2374
1950,California,3955351,12650,652077,57215
1950,Colorado,432221,2416,129573,4629
1950,Connecticut,623596,3102,89237,4229
1950,Delaware,92087,563,15622,721
1950,District of Columbia,172192,2026,20740,952
1950,Florida,801717,4866,178255,15997
1950,Georgia,693821,5475,198222,8292
1950,Hawaii,0,0,0,0
1950,Idaho,196410,630,75322,2781
1950,Illinois,2286934,8656,355378,26682
1950,Indiana,1190859,7747,236279,20766
1950,Iowa,880605,4187,187498,11582
1950,Kansas,649034,1698,202730,8113
1950,Kentucky,604473,4187,175064,7547
1950,Louisiana,550491,4179,152063,6182
1950,Maine,209911,1306,65204,2581
1950,Maryland,576102,4295,104350,6387
1950,Massachusetts,1103379,5489,171461,5563
1950,Michigan,2119977,8695,304012,19851
1950,Minnesota,964539,5335,199013,11765
1950,Mississippi,329428,4372,150574,2230
1950,Missouri,992155,5902,263363,8172
1950,Montana,181567,924,82401,1223
1950,Nebraska,442834,1076,125587,4870
1950,Nevada,59148,315,17679,589
1950,New Hampshire,137489,595,34255,1832
1950,New Jersey,1352681,7388,219112,9941
1950,New Mexico,173265,1789,62687,2574
1950,New York,3253256,16664,465193,25886
1950,North Carolina,833177,11471,211661,11831
1950,North Dakota,191804,388,83835,1060
1950,Ohio,2433047,11920,350106,25576
1950,Oklahoma,618568,5491,207309,7240
1950,Oregon,548918,2632,137897,7748
1950,Pennsylvania,2538663,10939,460218,27092
1950,Rhode Island,217210,856,32803,1816
1950,South Carolina,463556,4083,111163,5599
1950,South Dakota,216193,750,73137,1999
1950,Tennessee,672966,4092,181053,7770
1950,Texas,2319560,15341,633242,27690
1950,Utah,198005,973,48339,1635
1950,Vermont,104491,717,15390,942
1950,Virginia,738089,5352,174303,11329
1950,Washington,751585,3571,169064,6703
1950,West Virginia,363474,2689,116112,3988
1950,Wisconsin,963218,3951,234019,10514
1950,Wyoming,103212,1031,41180,1047
1951,Alabama,549406,5918,174780,6951
1951,Alaska,0,0,0,0
1951,Arizona,223458,1432,68943,3411
1951,Arkansas,332222,3534,163886,2005
1951,California,4221828,11872,692843,54666
1951,Colorado,458124,2588,138901,4282
1951,Connecticut,667611,3211,93419,3789
1951,Delaware,99728,475,16547,689
1951,District of Columbia,168198,2065,21053,813
1951,Florida,898690,5198,192177,15593
1951,Georgia,754040,5643,209484,7686
1951,Hawaii,0,0,0,0
1951,Idaho,201458,699,79215,2337
1951,Illinois,2406080,9641,373825,24778
1951,Indiana,1247889,8666,256470,19567
1951,Iowa,898131,3825,198235,10681
1951,Kansas,678130,1870,213932,7801
1951,Kentucky,636778,4358,179203,6374
1951,Louisiana,569667,4368,161962,5161
1951,Maine,214323,1446,64372,2299
1951,Maryland,622218,4666,109943,5607
1951,Massachusetts,1164886,6253,175381,5170
1951,Michigan,2223994,9388,321875,19489
1951,Minnesota,1003121,5433,208896,10818
1951,Mississippi,346601,4698,158987,2425
1951,Missouri,1037497,5857,276759,6881
1951,Montana,188854,873,86094,1122
1951,Nebraska,468651,1141,138692,4515
1951,Nevada,65299,347,20416,744
1951,New Hampshire,143681,590,35891,1745
1951,New Jersey,1455271,7419,222614,9922
1951,New Mexico,187658,1797,69383,2780
1951,New York,3438237,17530,475792,25575
1951,North Carolina,892337,9809,227308,10388
1951,North Dakota,195087,297,88425,934
1951,Ohio,2561216,12511,366661,26735
1951,Oklahoma,641761,5787,217982,6696
1951,Oregon,610317,3366,77714,6037
1951,Pennsylvania,2696609,11838,480751,26040
1951,Rhode Island,227080,845,33099,1781
1951,South Carolina,523931,4476,119890,5499
1951,South Dakota,220135,626,77651,1695
1951,Tennessee,707129,4306,193863,7400
1951,Texas,2460013,14358,682638,27384
1951,Utah,211998,1121,51592,1353
1951,Vermont,108000,589,15399,889
1951,Virginia,792784,5726,185766,11159
1951,Washington,788926,3566,177291,6026
1951,West Virginia,372793,2942,114476,3313
1951,Wisconsin,1002191,4161,239784,9747
1951,Wyoming,104273,1336,43725,940
1952,Alabama,597791,5911,173583,7550
1952,Alaska,0,0,0,0
1952,Arizona,251764,1598,76692,3546
1952,Arkansas,337690,3866,163725,2012
1952,California,4417124,12615,724587,53256
1952,Colorado,475424,2458,143745,4355
1952,Connecticut,690909,3176,95398,3804
1952,Delaware,104764,488,16980,660
1952,District of Columbia,170820,2099,20738,753
1952,Florida,973819,5493,199370,16399
1952,Georgia,800463,6170,215089,7664
1952,Hawaii,0,0,0,0
1952,Idaho,209799,837,79893,2142
1952,Illinois,2463890,10588,373483,24013
1952,Indiana,1260635,8549,260692,18518
1952,Iowa,885492,3875,200991,10381
1952,Kansas,696360,2018,223098,8198
1952,Kentucky,664514,4454,186961,6064
1952,Louisiana,585498,4534,165558,4843
1952,Maine,220566,1423,65536,2115
1952,Maryland,659760,4881,114904,5547
1952,Massachusetts,1194274,7998,173786,4506
1952,Michigan,2229775,10738,326115,19107
1952,Minnesota,995404,6136,215661,10201
1952,Mississippi,356813,5014,162235,2414
1952,Missouri,1045887,5927,280933,6563
1952,Montana,192339,974,86277,970
1952,Nebraska,473735,1175,144783,4272
1952,Nevada,71019,351,22808,922
1952,New Hampshire,145995,939,34563,1695
1952,New Jersey,1513838,7462,224768,9675
1952,New Mexico,197891,2016,71941,2897
1952,New York,3494828,17807,467892,23264
1952,North Carolina,923460,10611,236944,9470
1952,North Dakota,193754,334,91040,938
1952,Ohio,2636775,12093,372765,24388
1952,Oklahoma,658908,5982,226583,6805
1952,Oregon,630285,2970,78727,5828
1952,Pennsylvania,2763668,11357,491805,24996
1952,Rhode Island,236388,668,33927,1884
1952,South Carolina,549117,5424,131729,5548
1952,South Dakota,218821,632,80456,1668
1952,Tennessee,723790,4281,205829,6283
1952,Texas,2454808,15262,685267,29228
1952,Utah,217390,995,54928,1417
1952,Vermont,109775,721,15379,752
1952,Virginia,835635,5759,192617,10639
1952,Washington,802230,3589,183030,5737
1952,West Virginia,376278,2947,118088,3418
1952,Wisconsin,1005313,4296,239656,9281
1952,Wyoming,107822,994,47281,974
1953,Alabama,665809,6096,187805,7002
1953,Alaska,0,0,0,0
1953,Arizona,274228,1665,83306,3486
1953,Arkansas,354032,3762,171020,2217
1953,California,4713917,12410,778086,53255
1953,Colorado,496978,2552,149111,4200
1953,Connecticut,727465,3219,97708,3687
1953,Delaware,115981,504,17485,694
1953,District of Columbia,169696,2074,20592,672
1953,Florida,1086516,6013,208063,16705
1953,Georgia,848514,6314,226575,7502
1953,Hawaii,0,0,0,0
1953,Idaho,219546,1051,83465,2163
1953,Illinois,2580313,9969,368542,23635
1953,Indiana,1326571,8873,275307,18593
1953,Iowa,913272,4442,207837,9825
1953,Kansas,724639,1981,230457,8266
1953,Kentucky,708710,4383,194391,5737
1953,Louisiana,635225,4759,176129,5210
1953,Maine,228916,1405,66242,1859
1953,Maryland,698766,4871,116260,5421
1953,Massachusetts,1242409,5128,174262,4282
1953,Michigan,2425459,10868,346795,19921
1953,Minnesota,1043111,6709,223302,10012
1953,Mississippi,381457,5260,170008,2630
1953,Missouri,1100898,5394,279646,6763
1953,Montana,202883,1127,94646,1048
1953,Nebraska,482413,1288,148095,3966
1953,Nevada,80634,425,25586,1149
1953,New Hampshire,154942,910,36376,1645
1953,New Jersey,1599201,7520,230193,9585
1953,New Mexico,220270,2067,80759,3155
1953,New York,3686921,17954,471620,19439
1953,North Carolina,990713,12303,253988,8557
1953,North Dakota,198907,316,93480,921
1953,Ohio,2768470,12974,385297,26143
1953,Oklahoma,684040,6269,238242,7540
1953,Oregon,659379,3160,82413,5446
1953,Pennsylvania,2907727,11966,500249,24378
1953,Rhode Island,245195,971,34544,1763
1953,South Carolina,576477,5658,134194,5225
1953,South Dakota,223822,642,83086,1568
1953,Tennessee,786429,3971,207000,6243
1953,Texas,2626759,15635,717052,28844
1953,Utah,233678,829,58014,1375
1953,Vermont,112743,722,15171,754
1953,Virginia,885091,5900,199730,10033
1953,Washington,854015,3654,193848,5803
1953,West Virginia,391184,2835,122848,3102
1953,Wisconsin,1062479,4481,235386,9482
1953,Wyoming,112471,972,49711,912
1954,Alabama,720848,5918,188632,6318
1954,Alaska,0,0,0,0
1954,Arizona,290853,1487,87364,3616
1954,Arkansas,367045,3529,174445,2210
1954,California,4879210,12374,807258,52243
1954,Colorado,523651,2693,155981,4441
1954,Connecticut,762195,3215,101846,4010
1954,Delaware,120990,502,18234,693
1954,District of Columbia,173128,2032,20403,600
1954,Florida,1184224,4149,219324,16805
1954,Georgia,894392,6487,232649,7392
1954,Hawaii,0,0,0,0
1954,Idaho,225466,949,88408,2013
1954,Illinois,2693638,10495,383659,22875
1954,Indiana,1391194,6983,284253,17629
1954,Iowa,926326,4504,212710,9248
1954,Kansas,759088,1972,240542,8391
1954,Kentucky,751500,4742,201354,5487
1954,Louisiana,684653,5021,184126,5192
1954,Maine,237905,1647,66450,1493
1954,Maryland,741790,5053,124510,4841
1954,Massachusetts,1294211,5548,180130,4457
1954,Michigan,2485369,11039,351337,19037
1954,Minnesota,1068233,6838,231420,9776
1954,Mississippi,403440,5947,175143,2290
1954,Missouri,1139714,5796,288368,6997
1954,Montana,210796,1156,97485,1125
1954,Nebraska,485200,1449,149993,4072
1954,Nevada,87436,396,27350,1340
1954,New Hampshire,163674,926,37367,1542
1954,New Jersey,1683684,7555,236838,9515
1954,New Mexico,227036,2062,80419,3443
1954,New York,3893980,18579,480316,19746
1954,North Carolina,1031663,12826,259763,7979
1954,North Dakota,203253,316,96116,929
1954,Ohio,2891344,13666,395476,25781
1954,Oklahoma,709602,6371,247450,8303
1954,Oregon,683431,3112,78306,5527
1954,Pennsylvania,3021581,13019,492768,23317
1954,Rhode Island,257508,992,35572,1737
1954,South Carolina,580935,5888,132883,5007
1954,South Dakota,229370,690,84576,1580
1954,Tennessee,852792,4396,208000,5784
1954,Texas,2746780,16287,743532,28173
1954,Utah,244170,973,61503,1380
1954,Vermont,115840,408,15039,772
1954,Virginia,941008,6016,206089,9847
1954,Washington,881395,3674,200089,6761
1954,West Virginia,396101,2770,114538,2886
1954,Wisconsin,1095060,4873,236838,9283
1954,Wyoming,115716,1026,51745,860
1955,Alabama,834528,6089,200624,7041
1955,Alaska,0,0,0,0
1955,Arizona,322487,1598,90553,3692
1955,Arkansas,399244,3415,181591,2267
1955,California,5299589,12097,877336,53576
1955,Colorado,566909,3056,167443,4467
1955,Connecticut,811287,3273,106669,4161
1955,Delaware,133241,522,20118,715
1955,District of Columbia,173873,2072,21106,639
1955,Florida,1372955,4858,237839,17920
1955,Georgia,988079,6566,244273,7764
1955,Hawaii,0,0,0,0
1955,Idaho,242027,969,94518,2012
1955,Illinois,2858029,10826,399543,23263
1955,Indiana,1450673,9060,303017,17574
1955,Iowa,970890,4873,219101,8994
1955,Kansas,795720,1960,250084,8213
1955,Kentucky,819617,4781,208007,5296
1955,Louisiana,752197,5120,194354,5738
1955,Maine,252292,1586,68796,1448
1955,Maryland,803796,5290,129209,4782
1955,Massachusetts,1359849,5629,180756,4643
1955,Michigan,2733358,11368,369375,19269
1955,Minnesota,1116776,7465,240622,9696
1955,Mississippi,451554,5883,179107,2124
1955,Missouri,1175487,5850,308719,6816
1955,Montana,227699,1249,102119,1186
1955,Nebraska,505239,1575,155216,4281
1955,Nevada,94505,398,28765,1239
1955,New Hampshire,173689,933,37830,1483
1955,New Jersey,1807071,7705,246187,10413
1955,New Mexico,251587,2086,86533,4156
1955,New York,4131794,18225,492709,20661
1955,North Carolina,1146033,13325,277819,7794
1955,North Dakota,209899,384,98316,917
1955,Ohio,3097763,14157,414029,26531
1955,Oklahoma,761129,6643,258016,9120
1955,Oregon,727532,2869,72043,5433
1955,Pennsylvania,3208177,12729,516354,23549
1955,Rhode Island,270235,951,36962,1650
1955,South Carolina,638124,6163,137900,4922
1955,South Dakota,237873,680,86661,1602
1955,Tennessee,887641,4578,209500,5623
1955,Texas,3052093,16336,800553,29572
1955,Utah,269365,939,65853,1366
1955,Vermont,120589,414,15304,814
1955,Virginia,1019586,6140,217196,9674
1955,Washington,935977,3617,223950,5304
1955,West Virginia,429664,2767,119907,2801
1955,Wisconsin,1138489,4992,242450,9358
1955,Wyoming,118529,1188,53872,788
1956,Alabama,873423,6181,204920,8120
1956,Alaska,0,0,0,0
1956,Arizona,351885,1543,97600,3884
1956,Arkansas,420151,3443,185328,2649
1956,California,5585783,11662,937447,56879
1956,Colorado,601256,2309,171853,4731
1956,Connecticut,847094,3293,120363,4448
1956,Delaware,140578,640,23063,738
1956,District of Columbia,178281,2097,20633,643
1956,Florida,1518473,5108,257272,20647
1956,Georgia,1017383,6861,249019,6950
1956,Hawaii,0,0,0,0
1956,Idaho,240065,1198,96066,2096
1956,Illinois,2983889,11356,413719,24002
1956,Indiana,1529479,9022,324256,17229
1956,Iowa,974814,4876,221790,9051
1956,Kansas,813703,1994,262144,8528
1956,Kentucky,850350,5081,214057,5140
1956,Louisiana,801705,5836,202509,6369
1956,Maine,270915,1503,71717,1522
1956,Maryland,853018,5129,134365,4701
1956,Massachusetts,1428803,5836,184501,4672
1956,Michigan,2747603,10891,374739,21753
1956,Minnesota,1165655,8389,251812,9726
1956,Mississippi,470725,5863,181124,2199
1956,Missouri,1238067,7125,299949,6789
1956,Montana,234989,1370,105138,1276
1956,Nebraska,502045,1559,154444,4251
1956,Nevada,107913,379,32509,1527
1956,New Hampshire,181437,693,43211,1446
1956,New Jersey,1845460,8121,259979,10539
1956,New Mexico,260237,1610,89251,4828
1956,New York,4280637,19196,504825,20950
1956,North Carolina,1212356,13728,290485,7941
1956,North Dakota,209963,465,100414,885
1956,Ohio,3243975,14323,421464,27120
1956,Oklahoma,790908,4821,256193,10370
1956,Oregon,644009,2672,160112,5311
1956,Pennsylvania,3348290,13580,518903,23685
1956,Rhode Island,278395,932,37869,1542
1956,South Carolina,660761,6377,144064,5535
1956,South Dakota,237521,731,87366,1655
1956,Tennessee,914470,5666,211301,6000
1956,Texas,3123425,12451,802526,31885
1956,Utah,283919,787,68061,1593
1956,Vermont,112765,434,28096,791
1956,Virginia,1092907,6876,215025,9706
1956,Washington,971305,5468,225490,5831
1956,West Virginia,455944,2531,120819,2723
1956,Wisconsin,1193459,5855,246004,9749
1956,Wyoming,120713,903,54817,856
1957,Alabama,908629,6291,208101,9019
1957,Alaska,0,0,0,0
1957,Arizona,383017,1711,104700,5101
1957,Arkansas,436453,4052,186498,3446
1957,California,5808837,12591,1006047,60472
1957,Colorado,631571,2460,181519,6258
1957,Connecticut,882839,3375,121439,4965
1957,Delaware,146440,665,23735,855
1957,District of Columbia,175338,1912,19486,734
1957,Florida,1689375,5365,275963,24028
1957,Georgia,1056708,6714,256866,9195
1957,Hawaii,0,0,0,0
1957,Idaho,239331,1179,101492,2373
1957,Illinois,3075578,11943,425661,24753
1957,Indiana,1567848,9120,330449,17450
1957,Iowa,989790,5041,226381,9277
1957,Kansas,830861,2145,255361,9547
1957,Kentucky,878617,5201,221766,5369
1957,Louisiana,855488,5876,211484,7579
1957,Maine,274353,1399,70538,1609
1957,Maryland,887502,4640,136315,4807
1957,Massachusetts,1478036,6721,187504,5522
1957,Michigan,2823146,10339,379825,28810
1957,Minnesota,1184373,8251,253460,9668
1957,Mississippi,474623,6196,177856,2325
1957,Missouri,1265633,7319,305435,7635
1957,Montana,241554,1314,107310,1496
1957,Nebraska,505293,1722,157056,4487
1957,Nevada,112374,432,34505,1791
1957,New Hampshire,187873,739,43777,1589
1957,New Jersey,1890340,7570,268543,10539
1957,New Mexico,279631,1694,96422,5563
1957,New York,4272518,19451,485680,13984
1957,North Carolina,1250185,13951,298509,8060
1957,North Dakota,214974,525,104703,947
1957,Ohio,3350063,14937,428699,31580
1957,Oklahoma,807278,4782,259706,10968
1957,Oregon,662822,2935,164869,5595
1957,Pennsylvania,3433134,13641,542524,25816
1957,Rhode Island,281915,864,37646,1648
1957,South Carolina,667644,6647,145152,6196
1957,South Dakota,240263,705,88739,1750
1957,Tennessee,941346,5801,212895,6804
1957,Texas,3259896,12729,822837,36228
1957,Utah,294026,793,74274,1719
1957,Vermont,115834,421,28341,960
1957,Virginia,1129474,7092,215635,9797
1957,Washington,1010640,5628,226260,6289
1957,West Virginia,475936,2573,126232,2952
1957,Wisconsin,1224697,5713,248317,10245
1957,Wyoming,123801,897,56431,983
1958,Alabama,924937,6371,214363,9665
1958,Alaska,0,0,0,0
1958,Arizona,408572,1964,111414,7237
1958,Arkansas,449631,3987,189044,3905
1958,California,5937555,12669,1052939,64062
1958,Colorado,651404,2588,186934,8871
1958,Connecticut,902439,3574,122702,5500
1958,Delaware,150139,733,26061,908
1958,District of Columbia,175849,2497,19427,828
1958,Florida,1784000,5781,286945,26240
1958,Georgia,1079762,6811,261830,8830
1958,Hawaii,0,0,0,0
1958,Idaho,242073,1129,105578,2687
1958,Illinois,3126904,11742,430917,33433
1958,Indiana,1572963,9476,332928,17477
1958,Iowa,1006986,5255,232046,9943
1958,Kansas,841134,2235,262058,9997
1958,Kentucky,886758,5214,231483,6038
1958,Louisiana,875047,6251,216253,8208
1958,Maine,282392,1401,70584,1623
1958,Maryland,905513,4872,135067,4235
1958,Massachusetts,1501182,6028,182312,6266
1958,Michigan,2717338,10661,381018,34656
1958,Minnesota,1208133,8697,259400,10533
1958,Mississippi,484981,6361,180519,2774
1958,Missouri,1301093,7487,307243,10203
1958,Montana,241805,1335,109123,1795
1958,Nebraska,518058,1787,162385,4865
1958,Nevada,113919,437,34589,1965
1958,New Hampshire,200462,751,44221,1663
1958,New Jersey,1969114,8154,263329,11497
1958,New Mexico,289297,1731,100717,6036
1958,New York,4367918,19935,488895,16337
1958,North Carolina,1233558,14393,297862,5217
1958,North Dakota,221274,542,107257,993
1958,Ohio,3369998,14871,426340,38541
1958,Oklahoma,817400,4735,267854,11686
1958,Oregon,676801,3389,164568,6535
1958,Pennsylvania,3491352,13415,549341,26220
1958,Rhode Island,285980,1024,37166,1639
1958,South Carolina,682276,6748,150259,6608
1958,South Dakota,244973,774,91590,1980
1958,Tennessee,980438,5739,217228,8177
1958,Texas,3287993,12814,842983,41008
1958,Utah,300772,860,78195,2097
1958,Vermont,116963,438,28012,1033
1958,Virginia,1154745,7287,217645,10151
1958,Washington,1039268,5739,235794,6124
1958,West Virginia,476771,2413,114438,3000
1958,Wisconsin,1252659,6074,250298,10855
1958,Wyoming,139979,994,56719,1149
1959,Alabama,988425,6303,226155,10103
1959,Alaska,51592,238,19639,836
1959,Arizona,453235,1476,123723,8269
1959,Arkansas,479648,3987,198815,4829
1959,California,6285565,12795,1119777,72147
1959,Colorado,685055,2503,197139,10345
1959,Connecticut,935686,2677,122706,5981
1959,Delaware,156858,626,27694,816
1959,District of Columbia,180087,1655,19601,794
1959,Florida,1941307,6042,305396,28736
